(25, 1): 0.6334, 11.0666, 2.2213
(25, 2): 0.4427, 11.0450, 3.3456
(25, 3): 0.4427, 11.0450, 3.3456
(25, 4): 0.4527, 11.0116, 3.3696
(25, 5): 0.3374, 11.1578, 3.9594
(25, 6): 0.3374, 11.1578, 3.9594
(25, 7): 0.2724, 11.0080, 3.9279
(25, 8): 0.2462, 11.0284, 3.9865
(25, 9): 0.2462, 11.0284, 3.9865
(25, 10): 0.3659, 11.0207, 3.3713
(25, 11): 0.5329, 11.0721, 2.5007
(25, 12): 0.5329, 11.0721, 2.5007
(25, 13): 0.4131, 11.0955, 3.0640
(25, 14): 0.2392, 11.1667, 3.6592
(25, 15): 0.1080, 11.3066, 4.7143
(25, 16): 0.1080, 11.3066, 4.7143
(25, 17): 0.1237, 11.2469, 4.9822
(25, 18): 0.1901, 11.0110, 4.8655
(25, 19): 0.1901, 11.0110, 4.8655
(25, 20): 0.3584, 11.0733, 4.4378
(25, 21): 0.3402, 11.1165, 4.5500
(25, 22): 0.3402, 11.1165, 4.5500
(25, 23): 0.2430, 11.0144, 5.7322
(25, 24): 0.1343, 11.0602, 6.5894
(25, 25): 0.1343, 11.0602, 6.5894
(25, 26): -0.0058, 11.0121, 6.6581
(25, 27): 0.0691, 11.0035, 5.2654
(25, 28): 0.0691, 11.0035, 5.2654
(25, 29): 0.1562, 11.0533, 4.3529
(25, 30): 0.1124, 11.0351, 5.1631
(25, 31): 0.1124, 11.0351, 5.1631
(25, 32): 0.0279, 11.0329, 6.0568
(25, 33): 0.0509, 11.0915, 5.1035
(25, 34): 0.0449, 11.1853, 4.1165
(25, 35): 0.0449, 11.1853, 4.1165
(25, 36): -0.0401, 11.0491, 5.0380
(25, 37): 0.0832, 11.1057, 4.5886
(26, 1): 0.4357, 11.0376, 2.8405
(26, 2): 0.4427, 11.0450, 3.3456
(26, 3): 0.4427, 11.0450, 3.3456
(26, 4): 0.4527, 11.0116, 3.3696
(26, 5): 0.3374, 11.1578, 3.9594
(26, 6): 0.3374, 11.1578, 3.9594
(26, 7): 0.2833, 11.0915, 4.4772
(26, 8): 0.3358, 11.0250, 3.9156
(26, 9): 0.3358, 11.0250, 3.9156
(26, 10): 0.3728, 11.0131, 3.5240
(26, 11): 0.4912, 11.0560, 2.6684
(26, 12): 0.4912, 11.0560, 2.6684
(26, 13): 0.2521, 11.0604, 3.2934
(26, 14): 0.1745, 11.1126, 4.1135
(26, 15): 0.1810, 11.0244, 4.1773
(26, 16): 0.1810, 11.0244, 4.1773
(26, 17): 0.2363, 11.0012, 4.0723
(26, 18): 0.2670, 11.0395, 4.0886
(26, 19): 0.2670, 11.0395, 4.0886
(26, 20): 0.4305, 11.0558, 4.1247
(26, 21): 0.4233, 11.0006, 4.2315
(26, 22): 0.4233, 11.0006, 4.2315
(26, 23): 0.2554, 11.0552, 5.0090
(26, 24): 0.1988, 11.0140, 5.4144
(26, 25): 0.1988, 11.0140, 5.4144
(26, 26): 0.1794, 11.0251, 5.7601
(26, 27): 0.1731, 11.0925, 5.1690
(26, 28): 0.1731, 11.0925, 5.1690
(26, 29): 0.1110, 11.1202, 5.8658
(26, 30): 0.0944, 11.1576, 5.9910
(26, 31): 0.0944, 11.1576, 5.9910
(26, 32): -0.0149, 11.1959, 6.7301
(26, 33): -0.0161, 11.0346, 5.3803
(26, 34): 0.0294, 11.0569, 4.6105
(26, 35): 0.0294, 11.0569, 4.6105
(26, 36): 0.1140, 11.0925, 3.3624
(26, 37): 0.0832, 11.1057, 4.5886
