(1, 1): 0.0435, 4.4300, 6.0842, 0.3864
(1, 2): 0.0435, 4.4300, 6.0842, 0.3864
(1, 3): 0.0435, 4.4300, 6.0842, 0.3864
(1, 4): 0.0435, 4.4300, 6.0842, 0.3864
(1, 5): -0.0301, 4.4700, 32.8442, 0.2683
(1, 6): -0.0301, 4.4700, 32.8442, 0.2683
(1, 7): -0.0301, 4.4700, 32.8442, 0.2683
(1, 8): -0.0301, 4.4700, 32.8442, 0.2683
(1, 9): -0.0098, 4.4100, 19.0360, 0.2921
(1, 10): -0.0098, 4.4100, 19.0360, 0.2921
(1, 11): -0.0098, 4.4100, 19.0360, 0.2921
(1, 12): -0.0098, 4.4100, 19.0360, 0.2921
(1, 13): -0.0098, 4.4100, 19.0360, 0.2921
(1, 14): -0.0264, 4.4800, 23.6135, 0.2940
(1, 15): -0.0264, 4.4800, 23.6135, 0.2940
(1, 16): -0.0264, 4.4800, 23.6135, 0.2940
(1, 17): 0.0252, 4.6200, 21.4864, 0.2738
(1, 18): 0.0061, 4.5500, 10.4013, 0.3297
(1, 19): 0.0059, 4.4200, 10.5266, 0.3425
(1, 20): 0.0059, 4.4200, 10.5266, 0.3425
(1, 21): 0.1332, 4.4200, 10.3914, 0.3535
(1, 22): 0.1332, 4.4200, 10.3914, 0.3535
(1, 23): 0.1138, 4.4700, 59.3116, 0.2234
(1, 24): 0.1825, 4.4300, 47.2487, 0.2445
(1, 25): 0.1825, 4.4300, 47.2487, 0.2445
(1, 26): 0.1825, 4.4300, 47.2487, 0.2445
(1, 27): 0.0288, 4.4300, 9.7332, 0.3654
(2, 1): 0.0435, 4.4300, 6.0842, 0.3864
(2, 2): 0.0435, 4.4300, 6.0842, 0.3864
(2, 3): 0.0435, 4.4300, 6.0842, 0.3864
(2, 4): 0.0435, 4.4300, 6.0842, 0.3864
(2, 5): 0.0435, 4.4300, 6.0842, 0.3864
(2, 6): -0.0301, 4.4700, 32.8442, 0.2683
(2, 7): -0.0301, 4.4700, 32.8442, 0.2683
(2, 8): -0.0301, 4.4700, 32.8442, 0.2683
(2, 9): -0.0301, 4.4700, 32.8442, 0.2683
(2, 10): -0.0098, 4.4100, 19.0360, 0.2921
(2, 11): -0.0098, 4.4100, 19.0360, 0.2921
(2, 12): -0.0098, 4.4100, 19.0360, 0.2921
(2, 13): -0.0098, 4.4100, 19.0360, 0.2921
(2, 14): 0.0294, 4.4300, 41.2264, 0.2564
(2, 15): -0.0264, 4.4800, 23.6135, 0.2940
(2, 16): -0.0264, 4.4800, 23.6135, 0.2940
(2, 17): 0.0252, 4.6200, 21.4864, 0.2738
(2, 18): 0.0061, 4.5500, 10.4013, 0.3297
(2, 19): 0.0059, 4.4200, 10.5266, 0.3425
(2, 20): 0.0059, 4.4200, 10.5266, 0.3425
(2, 21): 0.1332, 4.4200, 10.3914, 0.3535
(2, 22): 0.0860, 4.4500, 41.2029, 0.2152
(2, 23): 0.1138, 4.4700, 59.3116, 0.2234
(2, 24): 0.1825, 4.4300, 47.2487, 0.2445
(2, 25): 0.1825, 4.4300, 47.2487, 0.2445
(2, 26): 0.0288, 4.4300, 9.7332, 0.3654
(2, 27): 0.0288, 4.4300, 9.7332, 0.3654
(3, 1): 0.0435, 4.4300, 6.0842, 0.3864
(3, 2): 0.0435, 4.4300, 6.0842, 0.3864
(3, 3): 0.0435, 4.4300, 6.0842, 0.3864
(3, 4): 0.0435, 4.4300, 6.0842, 0.3864
(3, 5): 0.0435, 4.4300, 6.0842, 0.3864
(3, 6): 0.0435, 4.4300, 6.0842, 0.3864
(3, 7): -0.0301, 4.4700, 32.8442, 0.2683
(3, 8): -0.0301, 4.4700, 32.8442, 0.2683
(3, 9): -0.0301, 4.4700, 32.8442, 0.2683
(3, 10): -0.0301, 4.4700, 32.8442, 0.2683
(3, 11): -0.0098, 4.4100, 19.0360, 0.2921
(3, 12): -0.0098, 4.4100, 19.0360, 0.2921
(3, 13): -0.0098, 4.4100, 19.0360, 0.2921
(3, 14): 0.0294, 4.4300, 41.2264, 0.2564
(3, 15): -0.0199, 4.4100, 18.1863, 0.3123
(3, 16): -0.0264, 4.4800, 23.6135, 0.2940
(3, 17): 0.0252, 4.6200, 21.4864, 0.2738
(3, 18): 0.0061, 4.5500, 10.4013, 0.3297
(3, 19): -0.0388, 4.4200, 21.2622, 0.2674
(3, 20): -0.0118, 4.4300, 10.2530, 0.3205
(3, 21): 0.0342, 4.4600, 15.7482, 0.2756
(3, 22): 0.0860, 4.4500, 41.2029, 0.2152
(3, 23): 0.1138, 4.4700, 59.3116, 0.2234
(3, 24): 0.1825, 4.4300, 47.2487, 0.2445
(3, 25): 0.1297, 4.4400, 42.2615, 0.2839
(3, 26): 0.0288, 4.4300, 9.7332, 0.3654
(3, 27): 0.0288, 4.4300, 9.7332, 0.3654
(4, 1): 0.0435, 4.4300, 6.0842, 0.3864
(4, 2): 0.0435, 4.4300, 6.0842, 0.3864
(4, 3): 0.0435, 4.4300, 6.0842, 0.3864
(4, 4): 0.0435, 4.4300, 6.0842, 0.3864
(4, 5): 0.0435, 4.4300, 6.0842, 0.3864
(4, 6): 0.0435, 4.4300, 6.0842, 0.3864
(4, 7): 0.0435, 4.4300, 6.0842, 0.3864
(4, 8): -0.0301, 4.4700, 32.8442, 0.2683
(4, 9): -0.0301, 4.4700, 32.8442, 0.2683
(4, 10): -0.0301, 4.4700, 32.8442, 0.2683
(4, 11): -0.0301, 4.4700, 32.8442, 0.2683
(4, 12): -0.0098, 4.4100, 19.0360, 0.2921
(4, 13): -0.0098, 4.4100, 19.0360, 0.2921
(4, 14): 0.0294, 4.4300, 41.2264, 0.2564
(4, 15): -0.0199, 4.4100, 18.1863, 0.3123
(4, 16): -0.0023, 4.4700, 17.6216, 0.3013
(4, 17): 0.0467, 4.5100, 16.1547, 0.3114
(4, 18): 0.0590, 4.5500, 49.9830, 0.2262
(4, 19): 0.0516, 4.4400, 59.3141, 0.2060
(4, 20): 0.0885, 4.4500, 69.4786, 0.1896
(4, 21): 0.1226, 4.4500, 71.4139, 0.1877
(4, 22): 0.1498, 4.4900, 61.9226, 0.1841
(4, 23): 0.1338, 4.4100, 62.0644, 0.1987
(4, 24): 0.2192, 4.4600, 60.5643, 0.1960
(4, 25): 0.1297, 4.4400, 42.2615, 0.2839
(4, 26): 0.0288, 4.4300, 9.7332, 0.3654
(4, 27): 0.0412, 4.4100, 18.5091, 0.3031
(5, 1): 0.0435, 4.4300, 6.0842, 0.3864
