(104, 8): 0.3924, 0.0200, 0.0681
(104, 9): 0.3874, 0.0200, 0.0720
(104, 10): 0.3903, 0.0200, 0.0710
(104, 11): 0.4452, 0.0200, 0.0650
(104, 12): 0.4636, 0.0200, 0.0648
(104, 13): 0.4911, 0.0200, 0.0627
(104, 14): 0.4140, 0.0200, 0.0653
(104, 15): 0.4803, 0.0200, 0.0607
(104, 16): 0.4706, 0.0200, 0.0612
(104, 17): 0.5404, 0.0200, 0.0639
(104, 18): 0.4803, 0.0200, 0.0672
(104, 19): 0.4642, 0.0200, 0.0686
(104, 24): 0.4565, 0.0200, 0.0645
(104, 25): 0.4897, 0.0200, 0.0591
(104, 26): 0.4912, 0.0200, 0.0576
(104, 27): 0.5001, 0.0200, 0.0580
(104, 28): 0.4972, 0.0200, 0.0587
(104, 29): 0.4969, 0.0200, 0.0595
(104, 30): 0.4950, 0.0200, 0.0609
(104, 31): 0.5208, 0.0200, 0.0606
(104, 32): 0.5138, 0.0200, 0.0609
(104, 33): 0.5034, 0.0200, 0.0604
(104, 34): 0.4930, 0.0200, 0.0604
(104, 35): 0.5007, 0.0200, 0.0598
(104, 36): 0.5151, 0.0200, 0.0594
(104, 37): 0.5299, 0.0200, 0.0559
(104, 38): 0.5398, 0.0200, 0.0592
(104, 39): 0.5236, 0.0199, 0.0604
(104, 40): 0.5237, 0.0200, 0.0599
(104, 41): 0.5412, 0.0200, 0.0584
(104, 42): 0.5366, 0.0200, 0.0577
(104, 43): 0.5307, 0.0200, 0.0582
(104, 44): 0.5268, 0.0200, 0.0573
(104, 45): 0.4820, 0.0200, 0.0610
(104, 46): 0.5200, 0.0200, 0.0581
(104, 47): 0.4529, 0.0200, 0.0633
(104, 48): 0.4502, 0.0200, 0.0638
(104, 49): 0.5179, 0.0200, 0.0583
(104, 50): 0.4566, 0.0200, 0.0625
(104, 51): 0.4669, 0.0200, 0.0594
(104, 52): 0.4972, 0.0200, 0.0581
(104, 53): 0.4954, 0.0200, 0.0608
(104, 54): 0.4977, 0.0200, 0.0620
(104, 55): 0.5437, 0.0200, 0.0574
(104, 56): 0.5531, 0.0200, 0.0560
(104, 57): 0.5157, 0.0200, 0.0595
(104, 58): 0.5229, 0.0200, 0.0583
(104, 59): 0.5014, 0.0200, 0.0592
(104, 60): 0.4427, 0.0198, 0.0623
(104, 61): 0.5144, 0.0200, 0.0579
(104, 62): 0.5128, 0.0200, 0.0577
(104, 63): 0.5111, 0.0200, 0.0582
(104, 64): 0.4994, 0.0200, 0.0591
(104, 65): 0.5161, 0.0200, 0.0580
(104, 66): 0.5211, 0.0200, 0.0579
(104, 67): 0.5272, 0.0200, 0.0572
(104, 68): 0.5290, 0.0200, 0.0570
(104, 69): 0.5262, 0.0200, 0.0567
(104, 70): 0.5261, 0.0200, 0.0563
(104, 71): 0.5266, 0.0200, 0.0566
(104, 72): 0.6610, 0.0200, 0.0516
(104, 73): 0.5247, 0.0200, 0.0573
(104, 74): 0.5161, 0.0200, 0.0581
(104, 75): 0.5138, 0.0200, 0.0583
(104, 76): 0.5532, 0.0200, 0.0571
(104, 77): 0.5247, 0.0200, 0.0570
(104, 78): 0.5359, 0.0200, 0.0559
(104, 79): 0.4915, 0.0200, 0.0610
(104, 80): 0.5231, 0.0200, 0.0571
(104, 81): 0.5898, 0.0200, 0.0543
(104, 82): 0.5275, 0.0200, 0.0580
(104, 83): 0.5371, 0.0200, 0.0577
(104, 84): 0.5501, 0.0200, 0.0568
(104, 85): 0.5254, 0.0200, 0.0578
(104, 86): 0.5178, 0.0200, 0.0583
(104, 87): 0.5264, 0.0200, 0.0581
(105, 7): 0.3862, 0.0200, 0.0680
(105, 8): 0.3740, 0.0200, 0.0773
(105, 9): 0.4137, 0.0200, 0.0696
