(132, 74): 0.5955, 0.0200, 0.0500
(132, 75): 0.5850, 0.0200, 0.0518
(132, 76): 0.5736, 0.0200, 0.0531
(132, 77): 0.5745, 0.0200, 0.0534
(132, 78): 0.5641, 0.0200, 0.0540
(132, 79): 0.5626, 0.0200, 0.0542
(132, 80): 0.5557, 0.0200, 0.0541
(132, 81): 0.5029, 0.0200, 0.0657
(132, 82): 0.5640, 0.0200, 0.0534
(132, 83): 0.5671, 0.0200, 0.0533
(132, 84): 0.5750, 0.0200, 0.0531
(133, 74): 0.5926, 0.0200, 0.0506
(133, 75): 0.4329, 0.0200, 0.0568
(133, 76): 0.5752, 0.0200, 0.0533
(133, 77): 0.6347, 0.0200, 0.0503
(133, 78): 0.5633, 0.0200, 0.0539
(133, 79): 0.5576, 0.0200, 0.0548
(133, 80): 0.5613, 0.0200, 0.0541
(133, 81): 0.5752, 0.0200, 0.0530
(133, 82): 0.5703, 0.0200, 0.0536
(133, 83): 0.5543, 0.0200, 0.0543
(133, 84): 0.5572, 0.0200, 0.0545
(134, 75): 0.5830, 0.0200, 0.0511
(134, 76): 0.5616, 0.0200, 0.0529
(134, 77): 0.5685, 0.0200, 0.0526
(134, 78): 0.5681, 0.0200, 0.0534
(134, 79): 0.5651, 0.0200, 0.0540
(134, 80): 0.5619, 0.0200, 0.0544
(134, 81): 0.5803, 0.0200, 0.0495
(134, 82): 0.4983, 0.0200, 0.0584
(134, 83): 0.5595, 0.0200, 0.0542
(134, 84): 0.5420, 0.0200, 0.0557
(135, 76): 0.5722, 0.0200, 0.0518
(135, 77): 0.5716, 0.0200, 0.0525
(135, 78): 0.5571, 0.0200, 0.0542
(135, 79): 0.5677, 0.0200, 0.0540
(135, 80): 0.5503, 0.0200, 0.0552
(135, 81): 0.5436, 0.0200, 0.0557
(135, 82): 0.4068, 0.0200, 0.0607
(135, 83): 0.5263, 0.0200, 0.0570
(135, 84): 0.5380, 0.0200, 0.0557
(135, 85): 0.5424, 0.0200, 0.0561
(136, 75): 0.5757, 0.0200, 0.0508
(136, 76): 0.5728, 0.0200, 0.0515
(136, 77): 0.5653, 0.0200, 0.0526
(136, 78): 0.5677, 0.0200, 0.0526
(136, 79): 0.5230, 0.0200, 0.0541
(136, 80): 0.5456, 0.0200, 0.0556
(136, 81): 0.5381, 0.0200, 0.0560
(136, 82): 0.5500, 0.0200, 0.0476
(136, 83): 0.5383, 0.0200, 0.0559
(136, 84): 0.3710, 0.0200, 0.0660
(136, 85): 0.5406, 0.0200, 0.0565
