c,loc,scale
-0.08211061173461323,0.016217627483867927,0.003964949199697787
-0.26082979907965714,0.015166173954871541,0.0030773230484686925
-0.7399533252264399,0.015233204041281432,0.004819441653152061
-0.0800620947827016,0.016215397436835956,0.003374939669692002
0.007472157198491015,0.01669860031918344,0.0039203276742066865
-0.7426058498780024,0.015561076500959689,0.005259969840872462
-0.015901142583784,0.01604884414651605,0.003905497616668844
-0.7307366301341629,0.015183214781598002,0.005249562868084413
-0.7452560902733674,0.01356028497187706,0.005511321869483159
-0.7213562323816463,0.012489309989621162,0.005768176068281547
-0.7460976955261069,0.012199892234776123,0.006598455467434474
-0.7437646182483006,0.011556713728973947,0.005294559424515524
0.02637596128789453,0.011827776062331104,0.0038305317524693376
0.1016768717699865,0.011860524169466846,0.0038316933731216436
0.0017590108896833952,0.017466215341235766,0.003643135893025388
-0.7386652779221996,0.016675581951550694,0.005126549411215427
-0.7420020711234943,0.01704091286165686,0.0050587993514054136
-0.7371362818426019,0.017592148853167257,0.006732411367162209
-0.7355323072538718,0.018135009446532707,0.006268666124494309
-0.7357263977830628,0.018797186520957344,0.005596923952618956
-0.1336722874147375,0.01882144105110657,0.003821488378637713
-0.11417390984742598,0.018195279038730784,0.004094799879784403
-0.2646816911556721,0.01825551650667763,0.0030087855663973842
-0.742964631776132,0.016499822092756834,0.003569597138506295
-0.7392207605649417,0.01610301899783647,0.0037966643376035926
-0.7298046751456316,0.015970901133441625,0.0040541816972925965
0.13335521957301938,0.01740253347487796,0.0038584157822495087
-0.7412922139784468,0.016157618972113368,0.005112690874244701
0.11993328102084398,0.016552821618163932,0.004593644561925477
0.04373526030135774,0.015329475402391246,0.004266795039433809
-0.7280741850512097,0.013974390839083823,0.006047881069705715
0.04853814735686485,0.014369818132332521,0.004229527724024504
0.030752040872532936,0.01484713301703367,0.004477842995174865
-0.057271984383775024,0.014009970362288713,0.0036187490271197094
-0.06580080282963932,0.012868451921555675,0.003181201090997477
-0.7448811802288198,0.011000853502636822,0.003622003122253369
-0.7379045315448984,0.017973730565138592,0.006310298810507058
-0.7404942651837711,0.017534957631365367,0.006182584342814103
-0.7406054544592785,0.01761262731861305,0.005631759946833904
-0.0715694399875019,0.018557471381474386,0.003989790413614186
-0.7391552993461878,0.01845810955646958,0.004977589268172385
-0.7390494614834235,0.018831372740294647,0.004936497401397231
-0.7403073888102647,0.018385403585223663,0.004281054518583442
0.04429351904278042,0.01935224543452777,0.0043444278779102685
0.38054188126476507,0.01999082404296503,0.004727453701276706
-0.7427748803462755,0.016014363697157943,0.004084475914845721
-0.7371906381905062,0.014857029354690278,0.0038700302691717188
0.16078147265595483,0.015247844977723846,0.003356577739849575
-0.714654227018027,0.01554664598156351,0.004694998307690469
-0.7311314112964378,0.01541749667851423,0.005234248860876975
0.19521501725726503,0.016570048261758265,0.004037398153047362
-0.7255668559088989,0.015370539803476243,0.006051372372482185
-0.7426400265724296,0.0151625028017459,0.005801816842597822
0.04690330901441137,0.015937907189531943,0.00486754976691214
-0.7514558531157489,0.013887840292140487,0.005663735204995256
-0.008092064557474736,0.014491261182991882,0.004234178225478414
0.037386595661860526,0.013985109690885525,0.0036904110434143565
-0.7355805093028244,0.012182217987713014,0.005868109730110257
-0.7409467600219324,0.019482612874961846,0.006034111346784315
-0.7401882937312506,0.017864919273315745,0.004738888443473032
-0.737608174304827,0.017747438733232045,0.0055782600627727235
-0.7412834438749367,0.01711254491973909,0.005243825527461905
0.09120236707020657,0.01932629031999908,0.0041959083321075185
-0.7365910895066003,0.019348691144543077,0.004798926486404519
0.02036238408970132,0.02052490402242591,0.0041225759909780495
0.9628565903018149,0.02259465747260881,0.012280300178655614
-0.7356719485507853,0.018076025947754308,0.007776948679833806
0.25917464530894424,0.016599275163682717,0.004238993767812248
0.12261155064082274,0.014546505650218831,0.0035460281242102832
0.019637681732642413,0.014373773722409233,0.003405741546874859
0.014629592024665995,0.016929641038682434,0.004389221571688294
-0.05736533110500902,0.017563694470889808,0.004572310735476027
-0.7381185367913672,0.01775856572359804,0.0047082085284840935
-0.7394508906884709,0.01783482095567177,0.0038364625031919717
-0.7350156327723913,0.01842452933421189,0.004054300691103905
-0.7328350383245692,0.017553963750618413,0.004033086329773564
-0.7337356102357326,0.016361532549194754,0.00543979384032439
-0.7407335058727835,0.014615981674624428,0.005346332078868894
-0.7377088190496978,0.01393463887504031,0.006994351539799264
0.08021434719530346,0.014030400024413994,0.004838333262411157
0.018524204069176348,0.0191596141110518,0.005278563872426813
-0.7420351717131541,0.017954601514422963,0.00797991276860886
-0.7431714836937138,0.01786388076464806,0.007137501849885943
-0.7421449008088625,0.018121252736304425,0.0068771726680901205
-0.7360092812612051,0.018821729198208154,0.004872519177719078
-0.7348393009697796,0.018538604238758062,0.00573069322660224
-0.7346149697717956,0.019128660371566235,0.004755455436288627
-0.7387794982531608,0.019527361474026114,0.00588957812336882
-0.7387927728769144,0.019729742100646742,0.0056695558224812695
0.15148346831192627,0.01766006658112297,0.004330269357234766
0.056884821128682365,0.015871685383594764,0.0033541116046801925
-0.7359114007403464,0.014935270416870934,0.005424757638542341
-0.004237238643965107,0.01738703399726669,0.004642546919935023
-0.7427443332855042,0.018975424499434408,0.004846868005551078
-0.05174234680418713,0.020773711447888626,0.004150511500783121
-0.7378143981985261,0.018482301925863975,0.004035403373766041
-0.7480456445958927,0.017382623056610386,0.007343481596354711
-0.7478755324227183,0.019378212990037544,0.008283541443129525
-0.7392712885811974,0.02130013354956417,0.011714448419959556
-0.7339815057108044,0.022013037724059867,0.014072826217569081
-0.7400739608081046,0.020103179024289784,0.011000720879664208
0.16288450330667636,0.019630155016650247,0.005968453267174887
-0.7401898902477163,0.018706869933691528,0.009946293878559723
-0.745167333743971,0.01790451083466195,0.007601035845496986
-0.03157686508263531,0.018431788913578342,0.0046839239418222794
-0.18433069193758517,0.01705455099313117,0.003554120140104889
-0.7393732577962098,0.016428401901317724,0.0054872229854454665
-0.13079464093935778,0.017144080446038445,0.003272783598012044
-0.73560235142105,0.01860634221077479,0.004904000835592509
-0.7383840710882043,0.020582075420591078,0.007465184562815711
-0.7431569944594871,0.020790614122017423,0.007457747121928709
-0.7444067218503532,0.019383542089576947,0.004895011168287994
-0.7363397936294629,0.01970635414789361,0.008176333815210862
-0.7399260381296053,0.01762653583521595,0.006037710913079211
-0.747985552765279,0.017172595104104973,0.007633640753866307
-0.742170738616868,0.020095315423001102,0.008007479069384775
-0.7454952731584149,0.01915412191266246,0.008849658896946708
-0.7520767056530655,0.018431779398810483,0.009485404520603091
-0.7489127971808962,0.018284159023903585,0.011123908473392502
-0.7456541840592197,0.01734921766370926,0.008459871887000738
0.4435517728892455,0.020739115706116303,0.006331853918788641
0.9601606178588362,0.024859903968530758,0.014359911953264942
-0.7323292226545316,0.021957855206456857,0.01116222242720358
-0.7380208177036263,0.020191440589526138,0.008191190600908432
-0.7463244472670714,0.01976265227395666,0.008318429944654041
-0.7396056230983732,0.02042185810080735,0.0070388401238617995
-0.7346975409507461,0.021748751493622265,0.00416886978941431
0.246669892514788,0.021576876021994637,0.00453799619599855
1.5573375393993802,-0.2892464689121539,0.49597751160691667
1.5053977809350894,0.021094170397916917,0.009674935528881119
0.46867339292851984,0.02114847294506259,0.0033741774277096888
1.504872942716221,0.02556970761880436,0.011527233291577664
-0.7381972047182436,0.020734231059742862,0.01098044574555193
-0.7416874570647112,0.016340405891031733,0.00603402204188299
-0.0734235378329785,0.016024590370833154,0.0036498831074967767
-0.737671750314536,0.017181547544029525,0.006276715862746665
-0.7409746904381058,0.020138177020513105,0.009452712351709058
-0.6042459005948657,0.022070764367670494,0.009693205576236208
0.08841135804730735,0.028246522166789724,0.011845788712428591
0.06968271443227074,0.028233912739308448,0.011635802471823865
0.0547080206365988,0.024644387381679168,0.009161047178880536
0.18791466407061777,0.020624753750013318,0.006468561484506435
-0.7449403076542565,0.017740742959345048,0.007031718237339774
-0.7413532405516278,0.01755287498225092,0.004781674491167749
0.15581478226201562,0.018498195237496205,0.00454116222314007
-0.7437126065145361,0.018423733692521947,0.006031524275318454
-0.7454117479571252,0.025766377817469772,0.010128481646829838
-0.7179154938197637,0.025603741794576158,0.008560133689050467
-0.7430650972930178,0.02342803743613016,0.007781235822154056
-0.741350348497561,0.018297967033824608,0.0067756201070619014
-0.7371615599577965,0.014803952107017631,0.004055101318294613
0.13526266473394838,0.014971032352846397,0.003513160327280446
-0.7285846723168532,0.014781188423019672,0.004502463723962152
0.02611827792760633,0.017224256733340035,0.004226485535211674
-0.7389352149021045,0.01800715474858848,0.008498710960391488
-0.12431311303493392,0.014847163537531887,0.003677100077969011
-0.755788240410352,0.014750093618988647,0.006489769208997458
-0.7446154020662002,0.018758026971771556,0.010034017525293313
-0.7456134459670298,0.020207331110640662,0.007577138277967853
0.19163350829886727,0.024508978479571217,0.007361353796559817
-0.7356688431026139,0.02527084667601097,0.010046613095768413
-0.7398556163048544,0.02334321313095839,0.01029654511138528
0.19619692125826604,0.02117408277309734,0.0063229834916974665
0.1405441103679771,0.01889593923273515,0.005041878568637715
0.16842808605485848,0.0170232670524322,0.004098409101774283
-0.7372405554561998,0.015662314906738244,0.006593597538666488
-0.7441697914934478,0.016420553343148347,0.004882653913752505
-0.7457780054386891,0.017014444100683295,0.00710188472953814
0.041651671516726024,0.03006406693135447,0.009283412157262954
-0.18542858495331316,0.03031433804323811,0.008792982156868922
-0.7417711742360787,0.02461301961065377,0.006930502088919258
-0.7381862605990233,0.017444201608534632,0.006212018785146186
-0.7515365307042232,0.012191484380384861,0.004080059626229968
-0.7385066762994401,0.010459877476673485,0.004020093921847088
-0.7405626531704643,0.010135073707946033,0.004822772178589032
-0.7516899268002711,0.01031549067119182,0.0045359444075405795
-0.7618063124770569,0.012044502512358488,0.00438833002356526
-0.7559433710425907,0.012748237195035074,0.0063285549304511
-0.7544729291975554,0.01506377514757435,0.008500024209136864
-0.7601356472479651,0.01620332749487953,0.008408467328736726
-0.7521508373077824,0.016749856745169683,0.010184872907670518
-0.7386834065363361,0.017993175064825936,0.012680585304117326
0.11889043070635102,0.01711588360563749,0.006913783744486153
-0.7477234376584423,0.017130263956079757,0.008963084114590326
-0.7382315383073931,0.0190224101894044,0.009460470698105924
-0.7365998305452299,0.018178476634271398,0.006533422893249765
-0.7368093531833195,0.021373602854999008,0.006760647279764028
-0.7390376168653265,0.019863532338725835,0.007171148510250169
-0.7435486972387233,0.01671340239286487,0.004706136125796862
0.050662847544908254,0.01737649625828596,0.005800400166774693
0.038690881615220954,0.029707914145793796,0.009022171507112847
0.027757326988052375,0.030651061990369204,0.008947201651212572
0.08672541539247788,0.02601253599101013,0.007421537586935638
0.0651933853952106,0.020035662043465324,0.005515171946995227
0.006555372900112743,0.015243272073943227,0.003985465359741688
-0.7366847778592474,0.012361717086127067,0.004472831222858324
-0.7458392236470786,0.01044922028279533,0.00429656350681615
-0.7435674215397026,0.01041124656399656,0.005305418316148136
-0.7597071752082055,0.011615525754932694,0.007049260089387633
-0.7534792950448381,0.01397014410083667,0.006486251016899919
-0.7542718896645391,0.014078947687695544,0.008219286024242732
-0.7505211677491913,0.013728162144740982,0.008221191715368255
-0.7479091839628635,0.014144836292887587,0.007538060788751363
0.05799320697288676,0.015795338514437908,0.005593343499258056
0.1013546313593188,0.01573704792968085,0.0052702229410938484
0.179428497291739,0.016355316610047698,0.00494924123328995
-0.7458622511866433,0.01539023183564174,0.006226374571227157
-0.7504679140161954,0.017327893852014588,0.005208345614604199
-0.744932712571045,0.016849674949050958,0.007630665922416116
-0.7418357219850249,0.020066121917342278,0.005819113559116375
-0.7367899198210851,0.023257509284166127,0.009717928803284918
-0.7425311505089299,0.01670807014951707,0.005195034602705949
-0.7406492072762267,0.022876347680671722,0.010094224356921993
0.05073268380180254,0.024639264704278952,0.006993353670398897
-0.7433629662544974,0.022112140023391118,0.00959154891523925
-0.7421117559720356,0.019118072390665843,0.01088694203129369
-0.7361194048013436,0.016217204540553646,0.00875000156666016
0.09243317778258472,0.01271347388321183,0.0036095764463428314
0.12211493674063933,0.011170926489972435,0.003881181483396322
-0.763986516843927,0.010988412925527583,0.007556325010534003
-0.7619185191275382,0.015476759246317,0.010817830756701145
-0.7616939256344628,0.011686098709678513,0.007255732989333143
-0.165359645995919,0.012490585443901227,0.005073878714570555
-0.7562175635356057,0.014389180064257278,0.006489415259701396
-0.7522073165101322,0.015396158720101225,0.008735319361993135
0.0806343971350713,0.01614662034907654,0.0056563609357586486
-0.7441046244085836,0.015183709935839246,0.00683170165036851
-0.7444593695548538,0.014051437780848854,0.005080963931317791
-0.18539935346061753,0.013070911941248334,0.004919002945276946
-0.7596739219882537,0.015709341831468958,0.007100799693012343
-0.755419150493827,0.016688765094961866,0.008202654317918334
-0.7503469361427624,0.016101041356118992,0.00807956623624818
-0.7430311425861266,0.017169416416745388,0.007340527385375212
-0.7361291554626068,0.020032055226636487,0.00842293199602357
-0.7349131018853649,0.01974823638467957,0.009710022858725843
-0.746955128099116,0.019149569725978283,0.007478055871308402
-0.7454062579117924,0.018846970516322996,0.011824268818582673
-0.7380732392386491,0.018571364065853316,0.012904677756780239
-0.741549072766841,0.016411627821205328,0.005412517356541838
-0.7339235760846536,0.01345293040737204,0.006583151037945144
-0.07087651240092913,0.011152806462413498,0.003911157452367201
-0.07386737226817397,0.010681727274096695,0.00553978491948976
-0.7634474988089197,0.013092692383090191,0.009495540525877932
-0.7607043384719723,0.011687887244199818,0.005812621818546856
0.9618204731045739,0.016737907494889577,0.013853088704537789
-0.7573474946928022,0.013081587037842693,0.006386998888909456
-0.040804170890755526,0.014917432821392324,0.00516072153048161
-0.7349336640650974,0.01610252966054815,0.009086607127020974
0.05463980544969653,0.017250499473498594,0.0036053792032766634
0.02611205086473656,0.01633253840618927,0.004574109121463548
-0.030285518748365367,0.015306445139064262,0.005520186778422099
-0.7634375782752031,0.013951118705962762,0.006299219704244383
-0.7578211484792403,0.015511566205940588,0.00807862449968048
-0.7502721985681251,0.017095105818271724,0.006812514639147031
-0.7439595471059879,0.017900020201242157,0.006500020739034885
-0.7390351951443931,0.019699495214784882,0.006932405430823064
-0.743630519702243,0.0175443384275275,0.007351060752423796
-0.749307185480367,0.017815236313908068,0.007773103340244088
0.15503063594297006,0.019451652338396824,0.00770005011513898
-0.7438567200612283,0.01841730256141766,0.011636051238961533
-0.7464386068556628,0.017267774452361474,0.009894529755604554
-0.7454927462523561,0.014663102558099548,0.00745334247129823
-0.750400752946089,0.01098927935266752,0.006022739551620287
-0.14234852781861762,0.011092212159349553,0.0051268230157545495
0.13700191235028386,0.012790560645068033,0.00632900915762477
-0.7509272093499494,0.013636669874394675,0.0069206022623010625
-0.7519327176874968,0.015898036290786902,0.007077027502440226
-0.7427367463703678,0.019086675698785166,0.007084967394550773
-0.7393018551777384,0.020642098321170137,0.00924497722427178
-0.740102305308636,0.021511690107897115,0.008958308545707928
-0.7432685423664318,0.0209569311678418,0.0060190047587603025
-0.7381771232263546,0.020647023792502488,0.007821988664063886
-0.7376680392854233,0.019194798669118877,0.007234696376013926
-0.7411582429273804,0.016976604665806194,0.006854098440066815
-0.7416098761639938,0.017551752624822732,0.009717600611218187
-0.7453569765603174,0.018213433775480785,0.005569277006641376
-0.7532690623993095,0.014363434404328398,0.004949776318849887
-0.7582896488787367,0.014015569208705045,0.010033469470686084
-0.7451311585242828,0.016889809113030667,0.008715483926432701
-0.740494348775524,0.018948537013844302,0.009653854691377849
-0.7449792822213828,0.020723436518778657,0.009421309223245859
-0.7460840596724536,0.019959441316733887,0.009932602456794564
-0.745140089506592,0.016936785290421988,0.008664641165007654
-0.7554340522462193,0.013677273785488334,0.005019791999824825
-0.7425201700515007,0.010706258773805837,0.006069174615382932
0.03176580576570304,0.010911999449373096,0.004910297094007968
-0.7487801102777383,0.014996309880942341,0.009095999012220484
0.034348689630163465,0.017347734855220648,0.005533573025413508
-0.03194124382936425,0.01616910427725913,0.00497471431417352
-0.7536658843909925,0.013399288910861425,0.005088320376537699
-0.7574082729102896,0.012909829488701828,0.004735308039199979
-0.7493429678767738,0.012093860503378252,0.005824610966170788
-0.7382237313692984,0.010613801244004944,0.0049675754170942985
-0.76190088857953,0.010193499636466763,0.0049234823666595914
-0.7532399305573794,0.009858295085356496,0.004759949753713516
-0.7653392764622302,0.010549337071250147,0.006077487428040371
-0.7382498840532867,0.01619650991215347,0.012798589181038114
-0.7415767535420787,0.015411334512457332,0.010608517334786911
-0.7522720302508168,0.015374363254019422,0.009127185493031972
-0.7576350166216606,0.015640070256279795,0.010745089574984597
-0.7509734196490323,0.01511855113071184,0.0077740938969453445
-0.7481663603882132,0.016425017212762114,0.006731140530396518
0.9605160512191522,0.02460606874253512,0.012976800864887481
-0.741594867552372,0.01963521612362846,0.007979422017440889
0.2672114315962225,0.016658199518791703,0.005618247463945546
0.07612095076099942,0.015554377435014515,0.0052319111482968
0.2585307585208684,0.016067200149712125,0.004989334184808303
0.012625404343237768,0.015516396619450704,0.004392281494028398
-0.16866803350080162,0.01202733983092788,0.004502057383411187
-0.7341620880282564,0.0101682824540942,0.005394182476507683
-0.7701473641556809,0.008445341288491531,0.005970211779757927
-0.7545615210619082,0.006868264124841287,0.0054270102245731885
-0.11035789004778204,0.006733560313079427,0.0038044175303013554
0.040267419043846175,0.00690325640977087,0.003948775953165302
-0.1309509443731825,0.006805589251607671,0.003806454584550246
-0.7773652603832417,0.006948693003831712,0.005087893742552422
-0.7336948634671785,0.007206908443619882,0.005354159260671301
-0.1212214154500029,0.008132825410388213,0.005301302611440949
0.09295431225332519,0.013783017738379625,0.007553132485846404
-0.7431036093432957,0.015196738631813388,0.012484887503302289
-0.7485232476666515,0.015047307033719946,0.011181923518748027
-0.7618571779481396,0.013419282232981427,0.006010510689209256
